DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
12/14/16,200,27001,5642,11839,2101,14717,1446,9594,7868,3040,1614
12/14/16,300,26691,5663,11590,2089,14742,1428,9517,7681,3047,1618
12/14/16,400,26886,5721,11448,2105,14772,1433,9653,7694,3113,1634
12/14/16,500,27866,5800,11446,2180,15326,1457,10042,7863,3233,1665
12/14/16,600,30270,6199,11678,2331,16200,1543,11028,8306,3475,1753
12/14/16,700,33997,6692,12286,2562,17721,1689,12355,9059,3813,1945
12/14/16,800,35673,6967,13313,2687,18529,1774,12890,9552,4000,2019
12/14/16,900,35067,6814,13693,2689,18447,1781,12615,9517,3962,1957
12/14/16,1000,34003,6682,13722,2647,18178,1794,12066,9444,3878,1889
12/14/16,1100,33287,6477,13809,2587,17920,1798,11550,9411,3783,1862
12/14/16,1200,32624,6385,13748,2525,17536,1784,11172,9254,3673,1782
12/14/16,1300,32142,6256,13581,2494,17261,1767,10937,9153,3588,1719
12/14/16,1400,32173,6281,13464,2495,17097,1756,10819,9164,3587,1676
12/14/16,1500,32534,6260,13409,2476,17007,1761,10979,9168,3638,1631
12/14/16,1600,33474,6352,13420,2486,17064,1744,11291,9157,3688,1647
12/14/16,1700,35774,6700,13560,2541,17321,1796,11911,9322,3768,1723
12/14/16,1800,38408,7248,14440,2681,18482,1915,12832,9909,3986,1907
12/14/16,1900,38582,7319,15122,2729,18875,1949,12976,10065,3981,1970
12/14/16,2000,38393,7313,15148,2723,18852,1936,13003,10042,3977,2023
12/14/16,2100,37807,7243,15069,2700,18878,1908,12759,9963,3977,2082
12/14/16,2200,36361,7085,14861,2653,18504,1852,12322,9740,3903,2054
12/14/16,2300,33917,6744,14391,2555,17874,1767,11503,9277,3758,1985
12/14/16,2400,31376,6422,13571,2440,17098,1653,10791,8681,3609,1953
12/13/16,100,28071,5617,11355,2047,15026,1456,9593,7716,2985,1645
12/13/16,200,27301,5574,11079,2015,14738,1397,9502,7588,2911,1619
12/13/16,300,27085,5533,10737,1990,14692,1387,9467,7497,2872,1638
12/13/16,400,27189,5642,10616,1969,14684,1387,9634,7455,2880,1633
12/13/16,500,28074,5769,10559,2006,14949,1416,10074,7676,2934,1668
12/13/16,600,30404,6064,10816,2115,15760,1479,10955,8100,3106,1722
12/13/16,700,34095,6625,11470,2318,16956,1610,12273,8820,3378,1932
12/13/16,800,35683,6924,12539,2435,17682,1708,12745,9323,3528,1923
12/13/16,900,35384,6868,13094,2436,17376,1741,12517,9297,3553,1888
12/13/16,1000,34726,6853,13243,2438,17357,1752,12239,9329,3536,1849
12/13/16,1100,34185,6733,13282,2439,17206,1753,11854,9269,3542,1793
12/13/16,1200,33544,6566,13235,2429,16997,1754,11425,9267,3552,1770
12/13/16,1300,32815,6525,13042,2413,16723,1774,11198,9220,3528,1727
12/13/16,1400,32567,6452,12965,2401,16666,1782,11094,9234,3504,1647
12/13/16,1500,32845,6374,12960,2399,16454,1778,11063,9152,3507,1649
12/13/16,1600,33552,6367,12937,2359,16456,1771,11191,9125,3510,1650
12/13/16,1700,35527,6633,13037,2393,16702,1821,11770,9258,3570,1706
12/13/16,1800,37804,7006,13887,2515,17554,1904,12682,9735,3728,1810
12/13/16,1900,37796,7110,14650,2558,17773,1899,12733,9751,3741,1866
12/13/16,2000,37371,7096,14617,2533,17700,1883,12566,9688,3718,1932
12/13/16,2100,36525,7043,14525,2502,17444,1833,12330,9555,3681,1905
12/13/16,2200,34873,6748,14331,2434,17221,1789,11696,9278,3584,1873
12/13/16,2300,32293,6354,13831,2318,16216,1677,10926,8737,3410,1741
12/13/16,2400,29792,6038,13085,2203,15478,1560,10151,8242,3213,1699
12/12/16,100,28342,5578,10354,1870,14239,1435,10201,7200,2682,1349
12/12/16,200,27440,5517,10010,1822,13859,1403,9927,7010,2590,1332
12/12/16,300,27091,5383,9800,1793,13678,1389,9808,6957,2542,1304
12/12/16,400,27090,5434,9769,1786,13637,1383,9769,6901,2566,1289
12/12/16,500,27743,5537,9843,1820,13779,1398,10069,7103,2622,1315
12/12/16,600,29768,5792,10173,1960,14444,1464,10787,7478,2828,1422
12/12/16,700,32932,6284,10995,2162,15736,1585,11856,8192,3137,1568
12/12/16,800,34846,6557,12067,2306,16464,1658,12260,8694,3295,1589
12/12/16,900,35025,6544,12660,2330,16493,1704,12065,8775,3295,1575
12/12/16,1000,34972,6511,12801,2342,16551,1711,11857,8869,3299,1545
12/12/16,1100,34886,6442,12931,2375,16553,1730,11793,8925,3347,1566
12/12/16,1200,34585,6405,12961,2379,16511,1733,11542,9012,3337,1567
12/12/16,1300,34157,6318,12863,2375,16346,1720,11303,9027,3333,1555
12/12/16,1400,33652,6227,12935,2375,16209,1705,10915,9036,3343,1544
12/12/16,1500,32903,6090,12733,2355,15957,1687,10497,9025,3318,1499
12/12/16,1600,32731,6015,12614,2333,15817,1696,10407,8972,3322,1425
12/12/16,1700,34242,6280,12719,2385,16220,1745,10866,9051,3396,1535
12/12/16,1800,37074,6672,13602,2519,17110,1832,12025,9551,3653,1717
12/12/16,1900,37139,6810,14312,2550,17563,1853,12201,9662,3697,1852
12/12/16,2000,36812,6779,14241,2527,17525,1812,12121,9644,3668,1904
12/12/16,2100,36107,6786,14087,2478,17415,1783,11966,9522,3623,1871
12/12/16,2200,34495,6525,13806,2405,16948,1713,11465,9138,3524,1864
12/12/16,2300,32099,6213,13290,2255,16308,1620,10758,8561,3291,1792
12/12/16,2400,29725,5810,12466,2141,15493,1524,10047,8047,3112,1636
12/11/16,100,30735,6082,10998,1900,15451,1502,12785,7202,2960,1827
12/11/16,200,29821,5907,10578,1841,15104,1458,12487,7006,2851,1782
12/11/16,300,29306,5802,10209,1812,14921,1428,12330,6883,2808,1797
12/11/16,400,29031,5817,10058,1805,14921,1419,12311,6854,2763,1796
12/11/16,500,29109,5859,9894,1810,14989,1425,12341,6876,2800,1834
12/11/16,600,29602,5959,9890,1840,15211,1440,12645,6899,2842,1798
12/11/16,700,30627,6093,9999,1900,15542,1470,13068,7059,2905,1817
12/11/16,800,31566,6314,10248,1977,16097,1526,13432,7402,3005,1930
12/11/16,900,32576,6490,10396,2034,16465,1554,13579,7563,3130,1959
12/11/16,1000,33391,6582,10609,2095,16433,1620,13163,7739,3190,1981
12/11/16,1100,33545,6545,10899,2108,16185,1643,12590,7871,3202,1890
12/11/16,1200,33327,6438,11050,2100,15885,1651,12045,7972,3189,1802
12/11/16,1300,33212,6357,11081,2108,15665,1654,11895,8043,3187,1688
12/11/16,1400,33012,6256,11178,2070,15456,1662,11771,7961,3162,1644
12/11/16,1500,33018,6162,11132,2056,15406,1648,11718,8002,3150,1578
12/11/16,1600,33404,6150,11211,2055,15351,1630,11850,8011,3133,1596
12/11/16,1700,35399,6376,11347,2117,15712,1694,12407,8278,3206,1621
12/11/16,1800,37535,6841,12226,2267,16808,1806,13401,8847,3401,1726
12/11/16,1900,37563,6842,12634,2282,16997,1815,13442,8927,3422,1770
12/11/16,2000,37158,6799,12619,2265,16913,1783,13335,8808,3375,1770
12/11/16,2100,36459,6681,12494,2220,16714,1759,13016,8656,3324,1715
12/11/16,2200,34760,6443,12024,2149,16192,1712,12421,8361,3195,1669
12/11/16,2300,32368,6069,11657,2040,15430,1615,11553,7949,3013,1567
12/11/16,2400,30042,5769,11012,1948,14710,1508,10784,7528,2810,1425
12/10/16,100,30612,6082,11424,2046,16370,1527,12512,7659,3227,2130
12/10/16,200,29615,5942,10847,1979,16107,1471,12351,7432,3129,2161
12/10/16,300,29158,5906,10537,1950,16070,1441,12256,7357,3102,2128
12/10/16,400,28998,5903,10316,1934,16058,1435,12407,7288,3074,2182
12/10/16,500,29380,5966,10265,1958,16221,1445,12731,7301,3099,2178
12/10/16,600,30312,6105,10331,2009,16632,1469,13207,7453,3160,2291
12/10/16,700,31692,6290,10657,2096,17129,1522,13965,7794,3282,2332
12/10/16,800,32846,6515,11141,2184,17717,1580,14499,8008,3411,2391
12/10/16,900,33447,6619,11427,2240,17874,1618,14408,8210,3470,2434
12/10/16,1000,33425,6653,11668,2275,17773,1662,13744,8351,3468,2299
12/10/16,1100,32889,6615,11734,2278,17512,1667,13015,8327,3435,2155
12/10/16,1200,32382,6556,11687,2264,17104,1665,12366,8155,3463,1945
12/10/16,1300,31938,6429,11673,2243,16625,1672,11941,8113,3390,1871
12/10/16,1400,31700,6348,11596,2206,16256,1665,11518,8078,3286,1793
12/10/16,1500,31588,6298,11508,2154,15979,1667,11292,8086,3220,1729
12/10/16,1600,32143,6368,11423,2138,15942,1660,11552,8145,3205,1641
12/10/16,1700,34138,6539,11663,2147,16346,1710,12437,8333,3271,1808
12/10/16,1800,36728,6995,12513,2267,17390,1806,13729,8809,3465,1897
12/10/16,1900,36818,7051,12966,2293,17635,1804,14068,8798,3523,2008
12/10/16,2000,36513,7038,12870,2257,17514,1798,14134,8655,3473,2018
12/10/16,2100,36152,6999,12787,2228,17486,1758,14196,8536,3437,2024
12/10/16,2200,35358,6859,12566,2180,17211,1715,14026,8302,3382,2004
12/10/16,2300,33913,6614,12217,2096,16634,1654,13603,7975,3252,1948
12/10/16,2400,32208,6322,11674,1993,16038,1577,13199,7536,3110,1831
12/09/16,100,29694,6188,11457,2216,16126,1516,11137,7995,3195,1968
12/09/16,200,28974,6001,10905,2157,15849,1493,11076,7810,3116,1924
12/09/16,300,28740,6070,10593,2117,15772,1456,11190,7753,3086,1890
12/09/16,400,28894,6059,10423,2117,15833,1470,11489,7711,3095,1922
12/09/16,500,29832,6284,10417,2163,16124,1487,12016,7799,3168,1949
12/09/16,600,32091,6459,10663,2290,17012,1571,13022,8203,3350,2063
12/09/16,700,35620,7074,11311,2493,18383,1678,14271,8915,3659,2225
12/09/16,800,37119,7256,12336,2609,19077,1786,14724,9276,3834,2237
12/09/16,900,36458,7227,12807,2600,19079,1798,14117,9222,3798,2180
12/09/16,1000,35524,7034,12937,2571,19041,1820,13547,9329,3784,2147
12/09/16,1100,34822,6973,12976,2552,18767,1842,12983,9400,3781,2161
12/09/16,1200,34321,6920,12984,2514,18378,1836,12491,9320,3731,2110
12/09/16,1300,34028,6798,12909,2510,18250,1824,12160,9218,3710,2010
12/09/16,1400,34052,6754,12811,2500,18072,1824,11875,9162,3702,1951
12/09/16,1500,34141,6656,12735,2489,17839,1795,11759,9062,3628,1931
12/09/16,1600,34603,6750,12633,2436,17618,1792,12036,8979,3620,1901
12/09/16,1700,36515,6935,12670,2457,17991,1843,12949,9110,3688,1982
12/09/16,1800,38969,7305,13341,2547,18839,1894,14167,9454,3811,2134
12/09/16,1900,38735,7299,13854,2537,18866,1885,14285,9404,3847,2203
12/09/16,2000,38072,7205,13721,2495,18679,1880,14159,9348,3784,2232
12/09/16,2100,37434,7148,13502,2463,18503,1839,14047,9239,3714,2238
12/09/16,2200,36210,6955,13242,2393,18199,1782,13890,8976,3619,2237
12/09/16,2300,34309,6654,12869,2286,17591,1695,13375,8575,3477,2205
12/09/16,2400,32225,6344,12133,2145,16897,1590,12915,8063,3329,2179
12/08/16,100,27653,5594,11286,2002,14583,1386,10197,7465,2843,1591
12/08/16,200,26913,5493,10762,1954,14344,1337,10003,7287,2786,1569
12/08/16,300,26629,5464,10468,1934,14203,1328,9924,7256,2787,1543
12/08/16,400,26750,5433,10272,1942,14247,1336,9903,7228,2785,1570
12/08/16,500,27555,5542,10326,1991,14434,1350,10230,7427,2872,1651
12/08/16,600,29700,5865,10607,2135,15404,1448,11022,7863,3108,1782
12/08/16,700,33093,6397,11332,2351,16806,1565,12189,8552,3442,1898
12/08/16,800,34701,6599,12489,2502,17615,1632,12529,9098,3639,1991
12/08/16,900,34526,6548,13097,2494,17640,1646,12261,9125,3630,1959
12/08/16,1000,34336,6434,13274,2483,17575,1688,12010,9181,3588,1904
12/08/16,1100,34043,6336,13362,2483,17529,1704,11850,9293,3536,1839
12/08/16,1200,33592,6366,13387,2495,17295,1703,11626,9290,3520,1775
12/08/16,1300,33175,6267,13321,2504,17202,1705,11374,9274,3506,1690
12/08/16,1400,33011,6238,13314,2510,17178,1726,11224,9327,3510,1698
12/08/16,1500,32866,6213,13328,2515,17088,1746,11138,9284,3501,1607
12/08/16,1600,33080,6232,13316,2500,17061,1756,11197,9217,3510,1667
12/08/16,1700,34892,6527,13362,2548,17510,1805,11849,9386,3644,1768
12/08/16,1800,37563,7048,14036,2656,18489,1876,12952,9850,3890,1969
12/08/16,1900,37742,7147,14310,2685,18808,1891,13055,9870,3936,2135
12/08/16,2000,37535,7205,14148,2657,18911,1878,13074,9808,3902,2160
12/08/16,2100,37082,7270,13890,2619,18736,1868,13012,9700,3846,2192
12/08/16,2200,35800,7055,13649,2553,18332,1780,12687,9354,3716,2175
12/08/16,2300,33514,6707,13104,2420,17545,1676,12082,8822,3522,2122
12/08/16,2400,31251,6359,12247,2288,16614,1561,11486,8346,3330,2001
12/07/16,100,26586,5294,10868,1928,13964,1348,9572,7286,2767,1407
12/07/16,200,25661,5193,10372,1893,13657,1311,9368,7049,2697,1360
12/07/16,300,25265,5128,10085,1866,13667,1312,9293,7004,2690,1396
12/07/16,400,25228,5193,9949,1877,13649,1310,9313,7025,2707,1424
12/07/16,500,25954,5280,9945,1940,14153,1323,9646,7174,2800,1416
12/07/16,600,28072,5554,10238,2073,15019,1405,10518,7600,2994,1558
12/07/16,700,31536,6123,10953,2292,16410,1539,11712,8320,3299,1719
12/07/16,800,33273,6355,12054,2420,17010,1616,12199,8727,3446,1816
12/07/16,900,33374,6308,12559,2391,16828,1628,11891,8736,3402,1708
12/07/16,1000,33075,6186,12637,2353,16439,1637,11381,8748,3324,1622
12/07/16,1100,32534,6083,12511,2322,16213,1642,10944,8657,3241,1537
12/07/16,1200,32006,5926,12545,2288,15809,1626,10562,8545,3235,1452
12/07/16,1300,31637,5795,12383,2263,15520,1605,10292,8403,3186,1412
12/07/16,1400,31440,5695,12325,2253,15357,1596,10130,8438,3175,1353
12/07/16,1500,31159,5643,12426,2230,15185,1588,10001,8329,3182,1330
12/07/16,1600,31393,5744,12421,2208,15016,1613,10100,8270,3216,1333
12/07/16,1700,33149,5944,12609,2246,15658,1645,10626,8507,3276,1433
12/07/16,1800,35726,6482,13401,2393,16630,1759,11862,9057,3459,1588
12/07/16,1900,35930,6640,13927,2441,17054,1756,12177,9181,3534,1726
12/07/16,2000,35654,6631,13812,2416,16987,1736,12108,9143,3511,1770
12/07/16,2100,35071,6618,13676,2413,17114,1717,12073,9018,3456,1800
12/07/16,2200,33635,6444,13433,2313,16820,1669,11787,8698,3353,1763
12/07/16,2300,31395,6120,12891,2193,16045,1556,11132,8287,3160,1748
12/07/16,2400,29161,5791,12080,2073,15076,1459,10503,7799,2971,1646
12/06/16,100,26578,5420,10453,1930,13742,1377,9296,7437,2716,1345
12/06/16,200,25796,5319,9934,1875,13465,1344,9039,7288,2631,1329
12/06/16,300,25586,5273,9604,1827,13254,1311,8954,7179,2581,1283
12/06/16,400,25682,5295,9473,1812,13403,1308,9036,7137,2561,1289
12/06/16,500,26549,5432,9470,1850,13783,1332,9415,7280,2625,1337
12/06/16,600,28875,5719,9726,1979,14477,1409,10246,7620,2800,1410
12/06/16,700,32417,6256,10461,2172,15847,1529,11477,8307,3104,1559
12/06/16,800,34095,6465,11582,2309,16630,1621,11982,8752,3264,1595
12/06/16,900,33888,6416,12026,2304,16432,1628,11865,8772,3273,1547
12/06/16,1000,33695,6442,12098,2309,16507,1637,11930,8782,3270,1518
12/06/16,1100,33534,6444,12116,2337,16727,1679,12011,8912,3300,1525
12/06/16,1200,33315,6403,12020,2311,16598,1678,12077,8923,3270,1495
12/06/16,1300,33292,6500,11891,2297,16639,1689,12000,8887,3257,1495
12/06/16,1400,33406,6390,11994,2276,16477,1681,11980,8907,3267,1469
12/06/16,1500,33488,6386,12174,2247,16290,1685,11942,8826,3240,1385
12/06/16,1600,34086,6531,12205,2217,16204,1696,12031,8777,3239,1441
12/06/16,1700,35928,6611,12179,2254,16502,1736,12553,8839,3288,1533
12/06/16,1800,37359,6937,12800,2371,17096,1792,13050,9247,3458,1644
12/06/16,1900,37074,6929,13444,2384,17089,1784,12877,9229,3479,1726
12/06/16,2000,36418,6772,13288,2361,16948,1758,12621,9118,3440,1706
12/06/16,2100,35343,6738,13145,2326,16786,1713,12271,8994,3408,1686
12/06/16,2200,33480,6352,12912,2243,16339,1643,11646,8617,3295,1653
12/06/16,2300,30811,5957,12402,2126,15226,1531,10769,8100,3085,1556
12/06/16,2400,28367,5605,11561,1996,14448,1422,10080,7603,2894,1446
12/05/16,100,25384,5203,9928,1769,13145,1312,9719,6675,2567,1306
12/05/16,200,24722,5033,9518,1738,13007,1295,9487,6559,2478,1263
12/05/16,300,24546,5055,9301,1718,12903,1285,9409,6496,2450,1270
12/05/16,400,24748,4989,9193,1731,12917,1257,9470,6475,2466,1294
12/05/16,500,25606,5172,9200,1784,13309,1293,9827,6682,2535,1344
12/05/16,600,27822,5427,9552,1919,14076,1373,10590,7173,2750,1420
12/05/16,700,31204,5962,10307,2122,15794,1510,11762,7877,3068,1637
12/05/16,800,33003,6230,11440,2265,16316,1593,12233,8427,3246,1659
12/05/16,900,33085,6128,11989,2264,16167,1602,12015,8521,3256,1624
12/05/16,1000,32831,6034,12093,2271,16057,1610,11666,8584,3262,1587
12/05/16,1100,32267,5912,12225,2262,16021,1639,11288,8677,3271,1598
12/05/16,1200,31359,5789,12248,2247,15881,1624,10860,8675,3186,1549
12/05/16,1300,30582,5691,12327,2223,15523,1608,10496,8588,3092,1480
12/05/16,1400,30286,5618,12318,2126,15333,1612,10208,8586,3048,1458
12/05/16,1500,30226,5520,12300,2160,15084,1606,10061,8495,3043,1412
12/05/16,1600,30652,5624,12265,2149,14979,1593,10131,8386,3058,1421
12/05/16,1700,32564,5809,12256,2119,15361,1640,10734,8523,3112,1527
12/05/16,1800,35214,6341,12867,2293,16332,1742,11950,9038,3329,1657
12/05/16,1900,35345,6452,13311,2340,16479,1747,12176,9157,3440,1743
12/05/16,2000,34987,6488,13153,2333,16624,1719,12137,9102,3409,1755
12/05/16,2100,34282,6411,12960,2314,16383,1695,11895,9028,3391,1727
12/05/16,2200,32827,6254,12674,2256,16036,1646,11330,8754,3276,1655
12/05/16,2300,30418,5898,12123,2137,15189,1552,10526,8195,3067,1552
12/05/16,2400,28130,5645,11290,2012,14399,1447,9795,7715,2861,1404
12/04/16,100,25492,5122,9894,1720,13237,1357,10040,6557,2687,1492
12/04/16,200,24477,5002,9428,1656,13004,1304,9904,6329,2585,1430
12/04/16,300,24003,4952,9098,1614,12708,1285,9892,6220,2556,1392
12/04/16,400,23817,4946,8940,1606,12659,1272,10003,6149,2530,1392
12/04/16,500,24029,5009,8841,1617,12725,1263,10163,6132,2537,1417
12/04/16,600,24673,5100,8859,1643,12891,1292,10320,6252,2545,1458
12/04/16,700,25737,5252,8991,1693,13336,1328,10820,6435,2647,1471
12/04/16,800,26512,5452,9280,1784,13941,1370,11272,6664,2741,1578
12/04/16,900,27388,5626,9440,1824,14381,1410,11611,6759,2828,1635
12/04/16,1000,27773,5740,9743,1886,14680,1439,11674,6939,2884,1699
12/04/16,1100,27546,5693,10029,1896,14604,1465,11482,7019,2920,1636
12/04/16,1200,27344,5609,10340,1901,14507,1477,11194,7074,2940,1566
12/04/16,1300,27253,5501,10555,1905,14355,1485,10928,7024,2936,1565
12/04/16,1400,27268,5471,10671,1891,14385,1484,10964,7066,2900,1525
12/04/16,1500,27432,5386,10676,1890,14345,1487,10907,7085,2879,1515
12/04/16,1600,28129,5481,10725,1897,14616,1502,11032,7152,2917,1554
12/04/16,1700,30442,5695,10863,1976,15205,1553,11528,7458,3031,1574
12/04/16,1800,32861,6159,11562,2109,15994,1654,12332,8021,3236,1642
12/04/16,1900,33069,6209,11987,2135,16005,1654,12444,8123,3267,1693
12/04/16,2000,32783,6187,11923,2120,15903,1634,12317,8037,3240,1675
12/04/16,2100,32196,6078,11723,2089,15707,1622,12068,7938,3171,1675
12/04/16,2200,30757,5836,11526,2010,15370,1571,11570,7688,3055,1565
12/04/16,2300,28730,5609,11039,1913,14434,1474,10849,7370,2867,1480
12/04/16,2400,26779,5360,10528,1829,13689,1392,10192,6953,2675,1402
12/03/16,100,25958,5252,10121,1771,13541,1371,9841,6831,2708,1555
12/03/16,200,24976,5103,9628,1704,13320,1328,9781,6578,2603,1495
12/03/16,300,24474,5031,9311,1665,13150,1307,9755,6481,2561,1508
12/03/16,400,24263,5030,9083,1662,13015,1287,9771,6410,2540,1526
12/03/16,500,24493,5080,9044,1671,13221,1297,10012,6442,2557,1502
12/03/16,600,25341,5190,9097,1720,13634,1323,10402,6609,2629,1547
12/03/16,700,26633,5394,9418,1801,14033,1373,10999,6883,2743,1598
12/03/16,800,27703,5562,9881,1898,14620,1420,11451,7191,2879,1658
12/03/16,900,28501,5705,10194,1961,15046,1470,11564,7335,2971,1692
12/03/16,1000,28827,5827,10563,2006,15097,1516,11250,7540,3058,1704
12/03/16,1100,28701,5865,10707,2030,15097,1549,10893,7688,3087,1700
12/03/16,1200,28396,5799,10877,2001,14949,1547,10589,7663,3048,1631
12/03/16,1300,28032,5733,10777,1967,14746,1540,10211,7603,3010,1583
12/03/16,1400,27654,5632,10747,1943,14555,1538,9896,7549,2985,1592
12/03/16,1500,27623,5632,10594,1908,14473,1533,9758,7478,2960,1535
12/03/16,1600,28285,5655,10500,1899,14360,1548,10003,7538,2928,1572
12/03/16,1700,30138,5902,10526,1918,14653,1601,10608,7704,2987,1558
12/03/16,1800,32131,6168,11203,2039,15529,1655,11603,8064,3153,1672
12/03/16,1900,32073,6137,11643,2052,15383,1647,11693,8061,3204,1702
12/03/16,2000,31646,6137,11607,2008,15352,1621,11674,7921,3149,1679
12/03/16,2100,31030,6000,11438,1990,15204,1595,11543,7787,3106,1672
12/03/16,2200,30119,5833,11279,1960,14796,1562,11279,7585,3047,1674
12/03/16,2300,28718,5630,10970,1882,14423,1497,10813,7265,2940,1615
12/03/16,2400,26997,5373,10511,1786,13720,1425,10404,6888,2807,1516
12/02/16,100,25478,5217,10060,1865,13891,1380,9032,6920,2764,1638
12/02/16,200,24705,5075,9539,1808,13608,1332,8899,6699,2660,1618
12/02/16,300,24427,5090,9276,1768,13671,1315,8843,6622,2648,1653
12/02/16,400,24503,5056,9103,1752,13771,1301,8995,6582,2631,1655
12/02/16,500,25307,5189,9071,1801,14115,1315,9477,6683,2689,1730
12/02/16,600,27379,5504,9340,1923,14908,1396,10525,7112,2855,1856
12/02/16,700,30840,6001,10015,2120,16292,1546,11995,7837,3137,2013
12/02/16,800,32155,6278,11049,2236,16934,1626,12514,8329,3291,2063
12/02/16,900,31788,6220,11560,2232,16706,1651,12060,8324,3312,1972
12/02/16,1000,31054,6142,11716,2243,16490,1670,11349,8405,3341,1839
